2001/07/26,4700,4700,4700,4700,2109100,4700
2001/07/27,4800,5000,4800,4930,3432700,4930
2001/07/30,5010,5080,4510,4540,1433200,4540
2001/07/31,4540,4580,4350,4560,722300,4560
2001/08/01,4570,4710,4550,4640,785500,4640
2001/08/02,4660,4690,4520,4530,492000,4530
2001/08/03,4540,4570,4460,4500,468900,4500
2001/08/06,4490,4510,4310,4350,802000,4350
2001/08/07,4340,4350,4170,4190,983500,4190
2001/08/08,4180,4200,3990,4100,1036600,4100
2001/08/09,4100,4200,4080,4130,519300,4130
2001/08/10,4130,4300,4110,4250,395400,4250
2001/08/13,4250,4270,4050,4130,351100,4130
2001/08/14,4120,4200,4120,4180,166500,4180
2001/08/15,4180,4220,4160,4200,167100,4200
2001/08/16,4190,4200,4130,4140,143300,4140
2001/08/17,4140,4180,4140,4150,177800,4150
2001/08/20,4140,4150,4070,4090,206100,4090
2001/08/21,4090,4130,4060,4090,178500,4090
2001/08/22,4060,4070,4000,4010,403600,4010
2001/08/23,4010,4020,3980,3990,347700,3990
2001/08/24,3980,4010,3950,3950,294000,3950
2001/08/27,3950,3960,3840,3850,370100,3850
2001/08/28,3840,3850,3650,3670,530100,3670
2001/08/29,3650,3660,3530,3580,379100,3580
2001/08/30,3570,3750,3530,3660,502600,3660
2001/08/31,3650,3750,3650,3720,237200,3720
2001/09/03,3790,3870,3790,3830,151800,3830
2001/09/04,3830,3840,3690,3700,172900,3700
2001/09/05,3700,3760,3680,3690,103500,3690
2001/09/06,3690,3710,3670,3700,183400,3700
2001/09/07,3690,3700,3630,3650,122600,3650
2001/09/10,3630,3640,3560,3580,138300,3580
2001/09/11,3510,3530,3450,3490,484100,3490
2001/09/12,3030,3180,2820,3060,463000,3060
2001/09/13,3050,3320,3040,3220,321900,3220
2001/09/14,3250,3560,3240,3460,240100,3460
2001/09/17,3450,3500,3190,3210,236800,3210
2001/09/18,3210,3360,3210,3300,145800,3300
2001/09/19,3310,3380,3310,3350,155200,3350
2001/09/20,3340,3350,3310,3330,92600,3330
