2005/03/08,1138,1155,1130,1131,18200,1131
2005/03/09,1139,1140,1127,1127,9000,1127
2005/03/10,1142,1143,1110,1110,22600,1110
2005/03/11,1111,1111,1051,1070,21900,1070
2005/03/14,1120,1149,1100,1138,39200,1138
2005/03/15,1140,1150,1130,1140,17900,1140
2005/03/16,1140,1140,1112,1112,7700,1112
2005/03/17,1120,1120,1050,1100,19200,1100
2005/03/18,1100,1100,1075,1080,12500,1080
2005/03/22,1090,1090,1075,1075,7900,1075
2005/03/23,1075,1080,1065,1065,9600,1065
2005/03/24,1065,1065,960,1043,27500,1043
2005/03/25,1045,1070,1045,1048,20000,1048
2005/03/28,1088,1100,1080,1091,10500,1091
2005/03/29,1111,1138,1100,1132,24100,1132
2005/03/30,1130,1136,1125,1132,20700,1132
2005/03/31,1130,1163,1130,1150,23100,1150
2005/04/01,1150,1150,1100,1100,6300,1100
2005/04/04,1100,1100,1068,1070,7700,1070
2005/04/05,1071,1072,1050,1060,24800,1060
2005/04/06,1055,1078,1055,1070,6700,1070
2005/04/07,1140,1175,1140,1175,33500,1175
2005/04/08,1200,1220,1160,1160,54700,1160
2005/04/11,1160,1171,1141,1155,10200,1155
2005/04/12,1131,1149,1110,1111,2600,1111
2005/04/13,1112,1140,1112,1112,7200,1112
2005/04/14,1130,1130,1104,1105,5000,1105
2005/04/15,1090,1091,1065,1080,5700,1080
2005/04/18,1075,1075,1050,1060,10600,1060
2005/04/19,1066,1100,1062,1067,6100,1067
2005/04/20,1100,1100,1080,1082,10600,1082
2005/04/21,1051,1055,1051,1055,2600,1055
2005/04/22,1105,1105,1062,1075,3200,1075
2005/04/25,1075,1075,1075,1075,1400,1075
2005/04/26,1080,1100,1070,1080,11300,1080
2005/04/27,1081,1088,1081,1083,3900,1083
2005/04/28,1100,1116,1100,1110,9400,1110
2005/05/02,1112,1116,1080,1100,6300,1100
2005/05/06,1120,1125,1095,1095,4200,1095
2005/05/09,1115,1159,1100,1125,15600,1125
2005/05/10,1145,1145,1120,1125,3700,1125
2005/05/11,1105,1120,1100,1120,24600,1120
2005/05/12,1110,1121,1100,1121,8100,1121
2005/05/13,1120,1120,1100,1120,5200,1120
2005/05/16,1119,1120,1119,1120,7000,1120
2005/05/17,1120,1140,1105,1121,11300,1121
2005/05/18,1122,1122,1120,1121,8800,1121
2005/05/19,1121,1130,1120,1125,13700,1125
2005/05/20,1120,1121,1110,1115,2900,1115
2005/05/23,1120,1130,1120,1120,4000,1120
2005/05/24,1100,1105,1100,1105,7600,1105
2005/05/25,1110,1111,1105,1110,5400,1110
2005/05/26,1120,1130,1110,1130,15500,1130
2005/05/27,1070,1100,1070,1098,9700,1098
2005/05/30,1100,1100,1100,1100,2400,1100
2005/05/31,1120,1120,1110,1120,3600,1120
2005/06/01,1120,1125,1080,1100,5500,1100
2005/06/02,1100,1100,1100,1100,2600,1100
2005/06/03,1100,1120,1100,1120,800,1120
2005/06/06,1120,1145,1120,1145,9000,1145
2005/06/07,1135,1135,1130,1130,700,1130
2005/06/08,1130,1160,1130,1140,12500,1140
2005/06/09,1130,1140,1128,1140,1300,1140
2005/06/10,1130,1131,1130,1131,8600,1131
2005/06/13,1145,1145,1131,1131,19500,1131
2005/06/14,1131,1131,1131,1131,1400,1131
2005/06/15,1130,1130,1130,1130,7500,1130
2005/06/16,1120,1130,1120,1130,8100,1130
2005/06/17,1131,1131,1130,1130,5400,1130
2005/06/20,1131,1131,1130,1130,2200,1130
2005/06/21,1100,1130,1100,1110,2700,1110
2005/06/22,1110,1112,1110,1112,2600,1112
2005/06/23,1117,1117,1116,1117,4200,1117
2005/06/24,1117,1117,1032,1076,5300,1076
2005/06/27,1098,1100,1098,1098,4600,1098
2005/06/28,1105,1110,1100,1110,1400,1110
2005/06/29,1100,1100,1075,1100,2900,1100
2005/06/30,1080,1100,1080,1100,1500,1100
2005/07/01,1110,1110,1081,1083,11500,1083
2005/07/04,1107,1107,1100,1100,300,1100
2005/07/05,1080,1100,1071,1090,3700,1090
2005/07/06,1100,1100,1071,1071,1400,1071
2005/07/07,1071,1098,1068,1068,7100,1068
2005/07/08,1055,1089,1050,1053,6400,1053
2005/07/11,1040,1043,1040,1042,4400,1042
2005/07/12,1060,1060,1043,1046,3000,1046
2005/07/13,1040,1069,1040,1069,8200,1069
2005/07/14,1069,1069,1050,1050,500,1050
2005/07/15,1052,1053,1041,1045,2200,1045
2005/07/19,1046,1048,1041,1041,3000,1041
2005/07/20,1049,1050,1041,1041,8600,1041
2005/07/21,1064,1064,1040,1050,2900,1050
2005/07/22,1041,1042,1031,1040,4600,1040
2005/07/25,1040,1050,1040,1050,5500,1050
2005/07/26,1064,1064,1043,1050,4100,1050
2005/07/27,1050,1050,1043,1045,8600,1045
2005/07/28,1055,1055,1050,1050,1700,1050
2005/07/29,1051,1060,1051,1051,3200,1051
2005/08/01,1061,1061,1015,1015,8400,1015
2005/08/02,1033,1033,1016,1017,1300,1017
2005/08/03,1020,1030,1015,1030,5900,1030
2005/08/04,1034,1034,1010,1019,3300,1019
2005/08/05,1009,1010,980,990,6000,990
2005/08/08,1017,1017,970,970,1400,970
2005/08/09,990,1000,980,990,3200,990
2005/08/10,999,1005,995,1005,1400,1005
2005/08/11,1010,1035,1005,1006,3000,1006
2005/08/12,1010,1010,1003,1005,4600,1005
2005/08/15,1003,1003,985,985,1600,985
2005/08/16,999,1000,991,991,4000,991
2005/08/17,995,999,985,985,6100,985
2005/08/18,977,997,970,970,9000,970
2005/08/19,970,980,960,965,11800,965
2005/08/22,984,1000,971,975,2500,975
2005/08/23,993,993,980,985,2700,985
2005/08/24,980,980,970,971,3600,971
2005/08/25,973,988,973,988,5900,988
2005/08/26,989,994,980,981,6000,981
2005/08/29,977,977,976,976,1000,976
2005/08/30,976,985,975,980,1100,980
2005/08/31,974,974,950,956,13100,956
2005/09/01,966,966,961,964,2500,964
2005/09/02,960,965,960,965,3700,965
2005/09/05,965,968,960,968,2400,968
2005/09/06,961,962,960,960,2500,960
2005/09/07,965,965,952,952,10200,952
2005/09/08,950,957,945,945,12100,945
2005/09/09,948,960,946,953,1900,953
2005/09/12,953,953,941,941,4200,941
2005/09/13,932,955,932,955,9400,955
2005/09/14,955,965,955,955,3200,955
2005/09/15,955,986,955,975,3600,975
2005/09/16,975,975,957,962,8100,962
2005/09/20,982,982,965,967,3200,967
2005/09/21,971,971,967,971,3800,971
2005/09/22,968,969,967,967,2600,967
2005/09/26,970,970,962,963,5700,963
2005/09/27,960,960,951,951,4400,951
2005/09/28,952,960,940,959,13900,959
2005/09/29,959,960,925,960,8400,960
2005/09/30,960,960,945,960,3200,960
2005/10/03,950,960,947,950,6200,950
2005/10/04,951,970,951,960,5500,960
2005/10/05,960,980,960,980,2700,980
2005/10/06,985,985,968,970,9600,970
2005/10/07,975,984,974,982,3900,982
2005/10/11,985,999,980,997,18800,997
2005/10/12,1027,1027,998,1010,21200,1010
2005/10/13,1002,1002,1000,1000,5300,1000
2005/10/14,1001,1019,1001,1015,5500,1015
2005/10/17,1050,1068,1050,1055,28000,1055
2005/10/18,1055,1055,1030,1050,8400,1050
2005/10/19,1030,1049,1002,1037,12500,1037
2005/10/20,1026,1038,1025,1025,4900,1025
2005/10/21,1027,1030,1025,1030,6600,1030
2005/10/24,1030,1040,1027,1027,5900,1027
2005/10/25,1025,1030,1015,1030,1900,1030
2005/10/26,1030,1044,1030,1030,1900,1030
2005/10/27,1026,1029,1020,1023,4900,1023
2005/10/28,1015,1020,1007,1020,7000,1020
2005/10/31,1016,1040,1016,1039,14100,1039
2005/11/01,1035,1048,1030,1048,5900,1048
2005/11/02,1048,1050,1030,1034,17400,1034
2005/11/04,1032,1054,1025,1049,25700,1049
2005/11/07,1065,1085,1065,1073,30500,1073
2005/11/08,1075,1080,1075,1078,15800,1078
2005/11/09,1078,1100,1078,1088,30200,1088
2005/11/10,1080,1099,1080,1095,24900,1095
2005/11/11,1098,1140,1098,1134,20700,1134
2005/11/14,1134,1149,1130,1149,17200,1149
2005/11/15,1130,1145,1130,1134,11200,1134
2005/11/16,1131,1149,1125,1149,10200,1149
2005/11/17,1130,1145,1130,1130,10200,1130
2005/11/18,1128,1128,1061,1110,9300,1110
2005/11/21,1063,1118,1063,1117,16100,1117
2005/11/22,1117,1117,1097,1117,5600,1117
2005/11/24,1117,1118,1070,1100,12800,1100
2005/11/25,1100,1115,1070,1090,7500,1090
2005/11/28,1100,1120,1080,1111,12100,1111
2005/11/29,1090,1118,1086,1107,7700,1107
