1996/02/02,4000,4000,4000,4000,1192001,1333.33
1996/02/05,4100,4200,3800,4120,453000,1373.33
1996/02/06,4160,4180,3930,3990,163000,1330
1996/02/07,3950,3950,3800,3900,67000,1300
1996/02/08,3910,4100,3870,4080,190000,1360
1996/02/09,4130,4250,4090,4140,287000,1380
1996/02/13,4130,4130,3910,3990,41000,1330
1996/02/14,4000,4050,3920,4050,51000,1350
1996/02/15,4100,4100,3970,4000,76000,1333.33
1996/02/16,3990,3990,3850,3940,27000,1313.33
1996/02/19,3900,3900,3830,3880,15000,1293.33
1996/02/20,3830,3830,3700,3750,54000,1250
1996/02/21,3760,3760,3480,3500,68000,1166.67
1996/02/22,3450,3590,3310,3590,96000,1196.67
1996/02/23,3600,3610,3550,3600,43000,1200
1996/02/26,3600,3600,3400,3400,16000,1133.33
1996/02/27,3500,3550,3420,3500,21000,1166.67
1996/02/28,3460,3480,3400,3480,15000,1160
1996/02/29,3480,3480,3300,3480,21000,1160
1996/03/01,3460,3460,3360,3400,17000,1133.33
1996/03/04,3350,3350,3310,3350,4000,1116.67
1996/03/05,3310,3350,3300,3320,13000,1106.67
1996/03/06,3320,3320,3290,3290,8000,1096.67
1996/03/07,3140,3240,3110,3230,15000,1076.67
1996/03/08,3200,3450,3150,3450,23000,1150
1996/03/11,3450,3530,3360,3360,19000,1120
1996/03/12,3300,3360,3290,3350,8000,1116.67
1996/03/13,3330,3330,3150,3200,14000,1066.67
1996/03/14,3180,3200,3100,3190,21000,1063.33
1996/03/15,3070,3080,3050,3060,15000,1020
1996/03/18,3110,3150,3090,3090,29000,1030
1996/03/19,3150,3280,3130,3280,16000,1093.33
1996/03/21,3300,3320,3230,3250,13000,1083.33
1996/03/22,3250,3280,3230,3230,10000,1076.67
1996/03/25,3300,3320,3200,3200,20000,1066.67
1996/03/26,3200,3220,3190,3220,11000,1073.33
1996/03/27,3250,3250,3200,3200,10000,1066.67
1996/03/28,3200,3210,3200,3200,7000,1066.67
1996/03/29,3250,3500,3250,3490,47000,1163.33
1996/04/01,3400,3550,3400,3500,72000,1166.67
1996/04/02,3510,3600,3500,3500,33000,1166.67
1996/04/03,3510,3510,3470,3470,5000,1156.67
1996/04/04,3460,3460,3380,3380,11000,1126.67
1996/04/05,3350,3730,3350,3700,103000,1233.33
1996/04/08,3750,3750,3630,3650,33000,1216.67
1996/04/09,3650,3660,3600,3660,13000,1220
